filename,cluster
ind_0727.jpg,2
ind_0733.jpg,3
ind_0519.jpg,4
ind_0525.jpg,4
ind_0725.jpg,0
ind_0731.jpg,4
ind_0916.jpg,0
ind_0123.jpg,2
ind_0335.jpg,0
ind_0321.jpg,2
ind_1017.jpg,3
ind_0309.jpg,0
ind_1003.jpg,0
ind_1002.jpg,1
ind_1016.jpg,4
ind_0320.jpg,1
ind_0334.jpg,4
ind_0122.jpg,2
ind_0136.jpg,2
ind_0917.jpg,1
ind_0903.jpg,1
ind_0730.jpg,2
ind_0724.jpg,0
ind_0526.jpg,4
